CustomerID,Age,Gender,Geography,Tenure,Balance,NumOfProducts,HasCreditCard,IsActiveMember,EstimatedSalary,Exited,Age_group,Churn Status
103103,54,Female,Australia,2,333.41,4,1,1,170331.89,0,Middle Age,Retained
103104,50,Female,UK,2,80962.41,3,1,1,184930.8,0,Middle Age,Retained
103105,53,Male,USA,3,54983.58,4,1,0,102306.44,0,Middle Age,Retained
103106,20,Female,UK,6,242804.7,3,0,0,131540.74,0,Young,Retained
103107,26,Male,Canada,6,181810.58,2,0,1,10566.22,0,Young,Retained
103108,25,Female,USA,1,87413.35,3,0,1,58112.43,1,Young,Churned
103109,50,Male,India,4,23211.27,1,1,1,62955.3,0,Middle Age,Retained
103110,76,Female,India,6,129200.15,3,1,1,27763.67,0,Senior,Retained
103111,23,Male,Australia,6,53361.97,1,0,0,63142.05,0,Young,Retained
103112,58,Male,Australia,5,134107.39,1,1,1,71013.19,1,Middle Age,Churned
103113,56,Male,Canada,9,208840.59,4,1,0,194065.55,0,Middle Age,Retained
103114,21,Male,India,9,153948.14,3,0,1,137034.45,1,Young,Churned
103115,30,Male,India,7,158447.1,2,1,0,90940.97,1,Adult,Churned
103116,66,Male,India,2,135257.57,3,1,0,197730.35,1,Senior,Churned
103117,77,Female,India,0,231816.41,4,1,0,39114.14,1,Senior,Churned
103118,19,Female,UK,2,232975.67,1,1,0,100449.73,1,Young,Churned
103119,77,Male,USA,10,128180.8,1,1,1,132941.82,1,Senior,Churned
103120,22,Male,USA,1,76439.87,4,1,0,20560.32,0,Young,Retained
103121,61,Male,Canada,1,114896.75,4,1,0,146229.78,0,Middle Age,Retained
103122,44,Male,UK,1,46639.48,3,0,1,28974.8,0,Adult,Retained
103123,49,Female,India,4,159086.08,1,0,1,36653.64,0,Adult,Retained
103124,38,Male,India,0,125023.08,4,1,1,40341.01,0,Adult,Retained
103125,25,Female,Australia,9,25825.12,3,1,1,186489.07,0,Young,Retained
103126,55,Female,Australia,3,49411.95,3,0,0,139814.75,1,Middle Age,Churned
103127,25,Male,Canada,9,119907.99,2,0,1,134531.23,0,Young,Retained
103128,67,Male,India,4,221897.25,1,0,0,115543.76,0,Senior,Retained
103129,20,Female,Canada,1,141597.68,3,0,1,65633.14,0,Young,Retained
103130,71,Female,UK,4,170383.75,4,0,0,127969.04,0,Senior,Retained
103131,61,Male,USA,9,84757.14,1,0,1,87928.45,0,Middle Age,Retained
103132,78,Male,India,3,142852.85,4,0,1,37629.07,1,Senior,Churned
103133,75,Male,UK,7,111844.96,4,1,1,141023.49,0,Senior,Retained
103134,20,Female,India,0,164782.48,3,0,1,34620.61,0,Young,Retained
103135,39,Female,Australia,4,12643.89,3,0,0,46227.03,0,Adult,Retained
103136,23,Male,Canada,10,123325.05,2,0,1,165362.87,0,Young,Retained
103137,19,Female,Australia,9,73998.16,4,1,0,135422.25,1,Young,Churned
103138,40,Female,USA,0,81546.27,3,1,0,129888.32,0,Adult,Retained
103139,61,Male,Australia,9,240229.36,2,1,1,89458.53,1,Middle Age,Churned
103140,19,Male,India,9,45673.7,1,0,1,85293.3,0,Young,Retained
103141,55,Female,Australia,3,77811.31,2,0,0,141149.9,0,Middle Age,Retained
103142,34,Female,India,7,127473.14,2,0,0,150601.05,1,Adult,Churned
103143,52,Male,USA,0,215756.74,4,1,0,106940.51,1,Middle Age,Churned
103144,51,Male,Australia,10,104167.52,1,1,0,194161.16,0,Middle Age,Retained
103145,40,Male,Canada,1,185966.32,4,1,0,191582.92,0,Adult,Retained
103146,47,Male,Canada,0,214093.52,4,1,1,88361.6,0,Adult,Retained
103147,69,Male,Canada,10,77504.09,2,1,1,165918.23,0,Senior,Retained
103148,25,Female,Australia,6,98187.55,2,1,0,113220.89,0,Young,Retained
103149,39,Female,Australia,1,89139.06,3,0,1,107233.62,0,Adult,Retained
103150,61,Female,Australia,0,208213.95,2,1,0,20443.17,0,Middle Age,Retained
103151,75,Female,India,5,11086.72,3,1,1,119055.19,0,Senior,Retained
103152,53,Male,USA,5,77105.27,4,1,0,181109.81,0,Middle Age,Retained
103153,22,Male,Canada,9,169852.14,2,1,1,158225.43,1,Young,Churned
103154,30,Male,India,1,141360.87,1,0,1,159400.26,0,Adult,Retained
103155,46,Female,Canada,0,109072.34,1,0,0,40386.52,0,Adult,Retained
103156,48,Female,India,9,134987.06,4,1,1,78105.39,0,Adult,Retained
103157,64,Female,Australia,2,49396.15,4,0,0,54308.93,0,Middle Age,Retained
103158,74,Male,Canada,9,107679.16,2,0,0,70023.9,0,Senior,Retained
103159,72,Female,Australia,4,125425.75,3,0,1,120112.48,0,Senior,Retained
103160,33,Male,Canada,5,225297.28,2,0,0,79308.92,0,Adult,Retained
103161,59,Male,UK,2,65208.79,3,0,1,116532.59,0,Middle Age,Retained
103162,79,Male,India,8,216957.13,2,0,1,93315.24,0,Senior,Retained
103163,47,Male,UK,10,161060.35,1,0,0,64456.96,0,Adult,Retained
103164,74,Male,India,4,5085.21,1,1,1,28126.65,0,Senior,Retained
103165,72,Male,USA,1,181157.83,3,0,0,179449.31,0,Senior,Retained
103166,33,Female,Canada,9,8887.97,2,1,0,12160.94,0,Adult,Retained
103167,29,Male,USA,5,249345.28,4,0,1,10313.97,0,Young,Retained
103168,34,Male,USA,7,218159.17,3,0,0,167091.57,0,Adult,Retained
103169,33,Female,India,10,74335.94,1,0,1,199394.08,0,Adult,Retained
103170,29,Male,UK,5,64352.81,3,1,1,148149.54,0,Young,Retained
103171,25,Female,Australia,3,95360.27,2,0,0,12902.03,0,Young,Retained
103172,37,Female,India,5,89041.74,4,1,1,53071.14,0,Adult,Retained
103173,20,Female,Australia,7,93084.45,4,0,0,194646.31,0,Young,Retained
103174,33,Male,USA,7,79569.14,3,0,0,163634.81,1,Adult,Churned
103175,47,Male,Australia,9,155283.35,2,1,0,117691.97,0,Adult,Retained
103176,62,Female,UK,1,41065.92,2,0,0,55003.53,0,Middle Age,Retained
103177,40,Male,India,7,211495.32,4,0,1,12730.34,1,Adult,Churned
103178,45,Male,UK,5,203100.62,1,0,0,13963.68,0,Adult,Retained
103179,68,Female,UK,1,119120.8,2,1,0,126276.36,0,Senior,Retained
103180,57,Female,India,0,213182.49,4,0,0,14148.06,0,Middle Age,Retained
103181,71,Male,UK,5,61786.27,4,0,1,198789.73,0,Senior,Retained
103182,22,Female,Canada,6,4391.36,2,0,1,44842.93,0,Young,Retained
103183,37,Female,Canada,9,154801.98,2,1,0,145034.4,0,Adult,Retained
103184,57,Female,Canada,4,114477.35,3,0,1,39461.35,0,Middle Age,Retained
103185,73,Male,Australia,9,141791.14,1,1,1,112617.75,0,Senior,Retained
103186,61,Male,UK,7,224834.85,3,0,0,25316.14,0,Middle Age,Retained
103187,18,Male,India,10,242481.39,3,0,0,155687.9,0,Young,Retained
103188,74,Female,India,8,158613.28,4,1,1,121135.01,1,Senior,Churned
103189,47,Male,Australia,3,191013.9,4,1,1,26371.67,0,Adult,Retained
103190,38,Female,India,6,20952.11,1,1,1,171231.38,1,Adult,Churned
103191,37,Male,Canada,7,40178.9,3,1,0,113933.54,0,Adult,Retained
103192,23,Male,UK,5,183301.2,3,1,1,185102.54,0,Young,Retained
103193,39,Female,India,1,107841.36,4,0,1,184158.44,0,Adult,Retained
103194,35,Male,India,6,111491.32,4,0,1,184896.48,1,Adult,Churned
103195,25,Female,USA,8,77151.92,2,1,1,24779.19,0,Young,Retained
103196,56,Male,USA,4,151839.1,3,0,0,32981.97,0,Middle Age,Retained
103197,49,Male,USA,1,46291.26,1,0,0,197664.1,0,Adult,Retained
103198,50,Female,UK,3,156729.07,3,1,0,102644.16,0,Middle Age,Retained
103199,70,Female,Canada,2,43449.71,4,1,1,55260.67,0,Senior,Retained
103200,33,Female,Canada,3,15956.51,2,1,0,156236.25,0,Adult,Retained
103201,29,Male,Canada,9,82589.42,3,0,1,60214.19,1,Young,Churned
103202,55,Male,UK,6,57785.09,1,1,1,148170.98,1,Middle Age,Churned
103203,69,Male,UK,9,222247.91,4,0,0,169084.3,1,Senior,Churned
103204,51,Female,USA,7,13738.36,2,1,1,159010.04,0,Middle Age,Retained
103205,78,Female,India,0,44153.42,3,1,1,62069.08,0,Senior,Retained
103206,31,Female,Australia,7,137179.9,1,1,1,86307.53,0,Adult,Retained
103207,53,Male,Australia,4,120266.8,4,1,0,88517.69,1,Middle Age,Churned
103208,50,Male,India,6,11463,1,0,0,103341.85,0,Middle Age,Retained
103209,40,Female,USA,10,1813.11,3,0,0,41800.84,0,Adult,Retained
103210,67,Male,India,10,247016.99,4,0,0,95969.31,1,Senior,Churned
103211,62,Female,India,0,164708.68,3,1,0,107048.77,0,Middle Age,Retained
103212,19,Male,Australia,1,91351.53,2,0,0,111024.71,0,Young,Retained
103213,58,Male,USA,0,117608.06,3,0,0,165781.08,0,Middle Age,Retained
103214,38,Female,UK,4,66637.53,2,0,0,108293.55,0,Adult,Retained
103215,19,Male,Australia,5,86218.45,3,1,0,53848.95,1,Young,Churned
103216,44,Male,UK,9,162261.12,1,0,0,135994.46,0,Adult,Retained
103217,74,Female,USA,8,220702.95,1,1,1,161489.69,0,Senior,Retained
103218,26,Female,India,7,46032.51,4,1,0,70680.62,0,Young,Retained
103219,18,Male,Canada,6,210090.38,1,0,1,132608.13,0,Young,Retained
103220,28,Female,Canada,4,30389.16,1,0,1,37918.22,0,Young,Retained
103221,20,Male,USA,2,53748.06,2,1,0,74966,0,Young,Retained
103222,69,Female,Canada,8,9293.82,1,1,0,182752.55,0,Senior,Retained
103223,79,Male,UK,4,35202.97,2,1,1,183148.55,0,Senior,Retained
103224,40,Male,Canada,2,229325.79,2,0,0,119311.67,0,Adult,Retained
103225,43,Female,USA,2,114859.69,2,1,0,143446.78,0,Adult,Retained
103226,21,Male,USA,2,19416.47,3,1,1,172262.93,0,Young,Retained
103227,35,Male,UK,5,239931.71,2,1,0,192125.11,0,Adult,Retained
103228,72,Female,Canada,0,219748.08,3,0,0,103078.42,0,Senior,Retained
103229,23,Female,Canada,10,188670.63,2,1,1,116699.39,1,Young,Churned
103230,52,Male,India,3,233368.2,3,1,1,88971.9,0,Middle Age,Retained
103231,39,Female,Australia,7,55032.36,4,1,1,23676.57,0,Adult,Retained
103232,60,Female,USA,2,209092.32,4,1,0,90332.66,0,Middle Age,Retained
103233,32,Male,India,4,172497.8,3,1,1,160219.19,0,Adult,Retained
103234,39,Male,USA,1,217439.81,4,0,0,162928.24,0,Adult,Retained
103235,77,Female,India,1,199227.89,1,0,0,179551.65,0,Senior,Retained
103236,54,Female,Australia,10,86623.77,2,1,0,19778.67,0,Middle Age,Retained
103237,69,Female,India,6,193599.63,3,1,1,110159.37,0,Senior,Retained
103238,59,Male,USA,9,65614.08,4,1,0,30410.65,0,Middle Age,Retained
103239,29,Male,Canada,2,82148.04,4,1,0,48141.01,0,Young,Retained
103240,64,Male,USA,4,26976.43,1,1,1,181041.14,0,Middle Age,Retained
103241,66,Male,UK,2,233769.15,2,1,1,104390.34,0,Senior,Retained
103242,59,Male,UK,5,72750.84,1,0,0,154123.53,0,Middle Age,Retained
103243,55,Male,UK,9,130155.62,3,1,1,22232.98,0,Middle Age,Retained
103244,35,Male,UK,2,97833.21,4,1,0,89197.04,0,Adult,Retained
103245,62,Female,Australia,7,239982.03,4,0,0,138105.65,0,Middle Age,Retained
103246,52,Female,Canada,1,83762.29,4,0,0,35347.23,1,Middle Age,Churned
103247,47,Male,Canada,2,194636.46,1,0,1,71905.4,0,Adult,Retained
103248,41,Male,USA,7,213854.04,1,0,1,22264.08,0,Adult,Retained
103249,59,Male,India,7,108901.62,2,1,0,133754.59,1,Middle Age,Churned
103250,47,Female,USA,0,94542.95,3,0,0,194469.34,0,Adult,Retained
103251,31,Male,USA,7,186936.46,2,0,0,167138.64,0,Adult,Retained
103252,23,Female,USA,9,228224,2,0,0,195178.39,1,Young,Churned
103253,20,Female,USA,1,188732.93,4,1,1,170664.91,0,Young,Retained
103254,33,Female,Canada,6,56781.59,1,1,1,172487.2,0,Adult,Retained
103255,24,Female,India,5,222076.94,3,1,1,119663.67,0,Young,Retained
103256,69,Female,USA,1,96895.42,2,0,1,108467.94,1,Senior,Churned
103257,31,Male,Canada,4,144057.35,3,1,1,87188.31,0,Adult,Retained
103258,26,Male,USA,6,207858.9,4,0,0,165438.03,0,Young,Retained
103259,32,Female,UK,7,47098.69,2,0,1,44592.85,0,Adult,Retained
103260,38,Male,USA,2,196127.53,1,0,0,20682.73,0,Adult,Retained
103261,52,Female,USA,0,149040.7,2,0,0,190099.83,0,Middle Age,Retained
103262,19,Female,Australia,6,223335.41,4,1,1,10717.86,1,Young,Churned
103263,44,Male,UK,4,42992.6,2,1,1,195597.57,0,Adult,Retained
103264,19,Male,India,4,105170.56,4,1,0,148482.14,0,Young,Retained
103265,52,Male,USA,6,208210.77,2,1,0,72414.79,0,Middle Age,Retained
103266,35,Male,India,0,4807.93,3,0,0,142585.77,0,Adult,Retained
103267,31,Male,UK,7,28050.34,1,0,1,165396.28,0,Adult,Retained
103268,37,Female,USA,9,247641.3,4,0,1,56618.79,0,Adult,Retained
103269,35,Male,Australia,4,70098.54,3,0,1,156470.18,1,Adult,Churned
103270,27,Male,Canada,7,243885.8,4,0,1,162830.23,0,Young,Retained
103271,42,Male,Australia,9,45632.89,2,1,0,57377.38,0,Adult,Retained
103272,19,Female,Australia,9,90273.61,4,1,1,17966.01,0,Young,Retained
103273,42,Male,Canada,4,188217.36,4,0,0,48783.23,0,Adult,Retained
103274,78,Female,Canada,6,164444.6,1,0,1,48122.82,0,Senior,Retained
103275,71,Male,Canada,9,145280.6,3,1,1,22395.69,0,Senior,Retained
103276,50,Male,USA,2,132474.79,2,1,1,147941.4,0,Middle Age,Retained
103277,53,Female,India,1,210860.11,1,0,0,82195.24,0,Middle Age,Retained
103278,48,Male,India,5,58737.14,4,1,0,178033.37,0,Adult,Retained
103279,31,Male,Canada,4,110617.73,1,1,1,57912.51,0,Adult,Retained
103280,18,Female,Australia,8,38863.07,4,0,0,96114.11,1,Young,Churned
103281,63,Male,UK,9,148985.4,2,0,0,131413.31,1,Middle Age,Churned
103282,33,Female,Canada,3,62636.11,4,1,1,176718.34,0,Adult,Retained
103283,71,Female,Australia,10,83460.52,1,1,1,109678.01,0,Senior,Retained
103284,63,Female,Australia,2,117812.68,1,0,0,80969.68,0,Middle Age,Retained
103285,78,Female,USA,8,6692.65,4,1,1,174732.86,0,Senior,Retained
103286,69,Female,USA,7,22984.48,3,1,0,68946.82,0,Senior,Retained
103287,20,Male,India,5,171482.31,1,1,0,25090.5,0,Young,Retained
103288,52,Male,India,0,107242.5,3,0,1,94558,0,Middle Age,Retained
103289,58,Male,UK,9,216197.56,3,1,0,159167.73,1,Middle Age,Churned
103290,23,Female,UK,10,173668,3,1,1,15848.36,0,Young,Retained
103291,42,Female,UK,0,2025.24,3,0,0,121317.63,0,Adult,Retained
103292,30,Female,UK,5,154178.08,1,0,0,122948.17,0,Adult,Retained
103293,70,Female,Australia,2,23431.22,1,1,0,186422.94,0,Senior,Retained
103294,51,Male,Australia,2,195233.29,3,0,0,64428.32,0,Middle Age,Retained
103295,25,Male,India,5,247876.92,1,0,0,62978.96,0,Young,Retained
103296,38,Female,USA,2,132799.7,3,1,0,93691.89,0,Adult,Retained
103297,51,Female,USA,10,170694.88,3,0,1,77813.83,0,Middle Age,Retained
103298,21,Male,Canada,9,59328.54,3,1,0,149905.71,0,Young,Retained
103299,42,Female,Australia,5,109399.44,4,1,0,131932.89,0,Adult,Retained
103300,32,Female,UK,4,214023.83,2,0,0,154195,0,Adult,Retained
103301,21,Female,UK,3,41855.74,1,1,1,165807.94,1,Young,Churned
103302,62,Male,Canada,7,66383.9,1,1,0,185366.42,0,Middle Age,Retained
103303,77,Male,USA,1,111358.42,3,1,0,91877.98,0,Senior,Retained
103304,29,Female,UK,10,178062.22,4,1,0,197092.5,0,Young,Retained
103305,49,Male,USA,6,93970.99,4,1,1,50975.55,1,Adult,Churned
103306,49,Female,Canada,3,231933.07,1,0,1,145729.38,0,Adult,Retained
103307,45,Female,USA,1,23614.26,3,0,1,111461.77,0,Adult,Retained
103308,30,Male,USA,6,92701.05,1,1,0,165211.11,1,Adult,Churned
103309,48,Female,USA,0,177238.53,3,1,0,100586.4,1,Adult,Churned
103310,31,Female,UK,3,56496.69,3,0,0,158948.34,1,Adult,Churned
103311,37,Male,India,8,164103.28,2,1,1,186732.06,0,Adult,Retained
103312,35,Female,Australia,3,41054.24,3,1,0,149135.91,1,Adult,Churned
103313,46,Female,USA,2,13995.07,2,1,1,157457.91,0,Adult,Retained
103314,77,Female,USA,9,30253.93,1,0,1,22763.33,0,Senior,Retained
103315,23,Male,USA,9,232496.2,1,1,0,48941.96,0,Young,Retained
103316,49,Female,India,1,137937.72,4,0,0,195117.71,0,Adult,Retained
103317,46,Male,Canada,2,199086.44,2,1,1,141705.53,0,Adult,Retained
103318,60,Female,UK,0,83163.63,1,1,0,116675.31,0,Middle Age,Retained
103319,79,Female,India,9,148164.66,2,0,1,79725.51,1,Senior,Churned
103320,19,Female,USA,7,123738.03,1,0,1,18433.91,0,Young,Retained
103321,77,Female,India,0,236434.49,2,1,0,80135.82,0,Senior,Retained
103322,40,Male,India,2,186893.66,2,1,0,104793.45,0,Adult,Retained
103323,36,Male,India,2,182635.66,3,1,0,50177.31,1,Adult,Churned
103324,48,Female,Canada,1,11588.32,1,0,0,42895.99,0,Adult,Retained
103325,68,Female,Australia,4,137417.42,4,1,0,106599.14,0,Senior,Retained
103326,22,Female,UK,9,116747.86,3,0,0,121321.8,0,Young,Retained
103327,36,Female,Canada,2,231960.57,4,1,0,55584.4,1,Adult,Churned
103328,51,Female,Canada,2,64335.5,2,1,1,121604,0,Middle Age,Retained
103329,27,Female,Australia,7,67458.36,3,1,0,181064.59,0,Young,Retained
103330,42,Female,Canada,3,102836.56,2,1,0,99902.92,0,Adult,Retained
103331,19,Female,India,3,60842.43,1,1,0,172904.13,1,Young,Churned
103332,79,Male,India,2,32295.98,1,1,0,186181.57,0,Senior,Retained
103333,28,Male,USA,10,214353.71,4,1,1,27554.87,0,Young,Retained
103334,67,Male,Canada,0,139569.13,1,0,0,28204.2,0,Senior,Retained
103335,78,Female,USA,7,215340.68,4,1,1,100448.39,1,Senior,Churned
103336,48,Female,UK,0,207783.69,2,1,1,121739.46,0,Adult,Retained
103337,73,Female,India,6,70510.59,3,1,1,90917.86,0,Senior,Retained
103338,32,Male,UK,4,136934.36,1,1,1,72025.65,0,Adult,Retained
103339,26,Female,Australia,3,20804.43,2,0,1,131788.88,0,Young,Retained
103340,40,Male,India,3,228812.97,3,0,0,10395.49,0,Adult,Retained
103341,36,Female,UK,7,101065.68,2,1,1,193933.92,0,Adult,Retained
103342,26,Male,Australia,10,98419.05,4,1,1,54095.03,1,Young,Churned
103343,52,Male,UK,10,75688.84,2,0,0,184248.77,0,Middle Age,Retained
103344,38,Male,Australia,5,115165.94,4,0,1,30712.8,1,Adult,Churned
103345,26,Female,Australia,0,62939.85,4,0,0,55236.56,0,Young,Retained
103346,45,Male,India,9,93713.07,1,1,0,54626,1,Adult,Churned
103347,79,Female,USA,7,199986.76,4,0,0,199269.05,0,Senior,Retained
103348,63,Female,Australia,1,208563.88,4,0,0,10874.1,0,Middle Age,Retained
103349,68,Female,Australia,5,76045.62,2,1,1,131531.26,0,Senior,Retained
103350,24,Female,India,8,117253.61,4,1,1,175240.45,0,Young,Retained
103351,33,Female,USA,0,218454.94,4,1,1,137731.99,0,Adult,Retained
103352,33,Male,Canada,5,13168.33,2,0,0,78919.43,0,Adult,Retained
103353,77,Female,Canada,7,222286.24,3,0,0,192078.78,0,Senior,Retained
103354,50,Female,USA,9,54796.09,1,0,0,179768.94,0,Middle Age,Retained
103355,21,Female,UK,1,169634.81,2,0,1,92451.43,0,Young,Retained
103356,21,Female,India,4,145637.92,4,1,0,118932.41,0,Young,Retained
103357,56,Female,USA,5,138235.19,2,0,1,193828.65,0,Middle Age,Retained
103358,57,Male,Canada,4,214840.06,3,1,1,196686.47,0,Middle Age,Retained
103359,34,Male,Australia,2,25393.04,2,0,0,95466.42,0,Adult,Retained
103360,54,Female,Canada,3,86757.01,2,0,0,170996.51,0,Middle Age,Retained
103361,56,Male,Australia,6,134563.19,2,0,0,67376.24,0,Middle Age,Retained
103362,77,Male,India,3,202822.21,2,1,0,80644.45,0,Senior,Retained
103363,69,Female,Australia,8,54110.77,4,0,0,41316.16,0,Senior,Retained
103364,46,Male,USA,10,200732.46,2,1,1,49745.07,0,Adult,Retained
103365,69,Female,Australia,9,99909.62,3,1,1,134805.93,0,Senior,Retained
103366,53,Male,UK,1,47228.46,2,1,0,107048.51,0,Middle Age,Retained
103367,77,Male,USA,4,189746.61,2,1,0,53915.05,0,Senior,Retained
103368,55,Male,India,7,22724.73,4,0,0,86552.83,0,Middle Age,Retained
103369,56,Female,USA,4,128691.84,4,0,1,80904.86,0,Middle Age,Retained
103370,67,Male,UK,9,15968.95,2,1,1,197598.44,0,Senior,Retained
103371,54,Male,India,7,89104.46,4,1,1,172177.51,0,Middle Age,Retained
103372,69,Female,Canada,7,150269.2,4,0,1,83713.6,0,Senior,Retained
103373,79,Female,UK,8,139028.89,2,0,0,183644.15,1,Senior,Churned
103374,78,Male,India,9,101163.85,4,1,1,75100.72,0,Senior,Retained
103375,52,Female,Australia,5,107262,1,0,1,136901.29,0,Middle Age,Retained
103376,24,Male,USA,3,56692.39,1,0,0,193663.5,0,Young,Retained
103377,44,Male,India,10,113970.65,1,0,0,84152.98,0,Adult,Retained
103378,45,Female,USA,2,238313.71,4,1,1,139178.14,0,Adult,Retained
103379,39,Female,Australia,4,212613.23,1,1,0,66225.52,1,Adult,Churned
103380,31,Female,India,5,36308.22,3,1,0,60599.34,0,Adult,Retained
103381,24,Male,Canada,2,7445.2,1,1,0,119089.77,0,Young,Retained
103382,54,Female,UK,1,233381.08,3,1,1,196060.27,0,Middle Age,Retained
103383,78,Male,India,6,131687.44,4,0,1,96095.43,0,Senior,Retained
103384,39,Female,Australia,10,134459.46,1,0,0,188151.02,0,Adult,Retained
103385,22,Male,India,4,195179.5,3,0,0,183729.07,0,Young,Retained
103386,79,Female,USA,8,78672.24,4,1,1,58214.9,1,Senior,Churned
103387,72,Male,India,2,120476.89,1,0,1,86345.69,0,Senior,Retained
103388,19,Female,Canada,7,242165.73,2,1,0,132227.47,0,Young,Retained
103389,79,Male,India,5,168037.17,1,1,0,108428.72,0,Senior,Retained
103390,44,Female,UK,3,38436.26,1,1,1,28232.12,1,Adult,Churned
103391,38,Female,India,8,33306.69,1,1,0,198802.63,0,Adult,Retained
103392,71,Male,USA,4,51066.19,2,1,1,153004.26,0,Senior,Retained
103393,55,Female,India,9,191677.92,3,1,0,93161.87,1,Middle Age,Churned
103394,32,Male,Canada,5,73844.25,3,0,1,127452.02,0,Adult,Retained
103395,38,Male,Australia,8,5347.21,2,1,0,26638.84,0,Adult,Retained
103396,27,Female,India,6,236043.59,1,0,1,104107.31,1,Young,Churned
103397,40,Male,India,4,42428.35,1,1,0,186858.16,0,Adult,Retained
103398,75,Female,UK,1,2389.55,1,0,0,180354.18,1,Senior,Churned
103399,73,Female,Canada,3,59282.9,3,1,0,74102.36,1,Senior,Churned
103400,56,Male,Australia,1,58757.2,3,1,0,110959.89,1,Middle Age,Churned
103401,22,Female,USA,2,105501.31,2,0,1,142502.87,0,Young,Retained
103402,18,Male,India,9,230097.46,4,1,0,74601.76,0,Young,Retained
103403,30,Male,Australia,2,219796.23,2,1,1,22327.05,0,Adult,Retained
103404,38,Female,USA,3,114223.64,3,0,1,106033.91,0,Adult,Retained
103405,43,Female,Canada,5,102724.98,1,0,0,124310.79,0,Adult,Retained
103406,67,Male,Canada,2,138752.27,1,1,1,11109.9,0,Senior,Retained
103407,62,Male,Australia,9,60863.5,1,0,0,28159.32,1,Middle Age,Churned
103408,38,Female,USA,0,13046.25,1,0,1,49385.22,1,Adult,Churned
103409,70,Female,Canada,0,234806.03,4,1,0,76129.93,0,Senior,Retained
103410,35,Female,Australia,8,46674.75,2,0,0,112799.73,0,Adult,Retained
103411,54,Female,Canada,8,49600.18,2,1,1,65830.15,0,Middle Age,Retained
103412,62,Male,Canada,4,118115.08,3,0,1,62474.92,0,Middle Age,Retained
103413,49,Female,Canada,8,122903.34,2,1,0,175176.38,0,Adult,Retained
103414,53,Male,UK,10,4608.55,4,1,1,37559.62,1,Middle Age,Churned
103415,34,Male,USA,6,36988.68,4,1,0,104137.43,0,Adult,Retained
103416,52,Female,Australia,8,94538.7,4,0,0,191036.7,0,Middle Age,Retained
103417,66,Male,Australia,6,170932.67,1,1,1,128752.52,0,Senior,Retained
103418,77,Female,USA,8,57104.61,3,0,0,146269.04,0,Senior,Retained
103419,28,Male,USA,1,105753.61,4,1,1,91935.03,0,Young,Retained
103420,38,Female,USA,10,139336.27,2,1,0,13787.11,0,Adult,Retained
103421,69,Male,USA,10,222148.12,2,1,0,132764.77,1,Senior,Churned
103422,72,Male,India,7,81517.63,2,0,0,130065.61,0,Senior,Retained
103423,70,Female,Australia,6,33389.57,4,1,1,30981.25,0,Senior,Retained
103424,43,Female,India,5,122318.06,4,1,0,97810.35,0,Adult,Retained
103425,79,Male,Canada,4,186680.4,2,0,0,183912.5,0,Senior,Retained
103426,21,Male,Canada,3,27464.94,4,1,1,48966.12,0,Young,Retained
103427,51,Female,Australia,6,106170.87,2,1,0,97608.76,0,Middle Age,Retained
103428,69,Male,Canada,2,4446.29,1,0,1,97609.61,0,Senior,Retained
103429,65,Female,USA,7,8389.8,4,0,1,164044.68,0,Senior,Retained
103430,77,Male,India,1,120738.34,1,0,1,166669.42,0,Senior,Retained
103431,35,Female,USA,0,74549.32,1,1,0,154261.19,0,Adult,Retained
103432,57,Male,Canada,10,211276.82,4,0,1,79436.29,0,Middle Age,Retained
103433,52,Female,India,1,150538.58,2,1,0,23687.02,0,Middle Age,Retained
103434,58,Female,USA,8,113483.24,3,1,1,76401.77,0,Middle Age,Retained
103435,46,Male,Australia,4,101983.84,1,0,0,139160.33,0,Adult,Retained
103436,69,Female,USA,10,124311.37,4,0,1,143521.85,0,Senior,Retained
103437,46,Male,Canada,7,10109.71,1,1,1,193350.04,0,Adult,Retained
103438,55,Female,India,2,223198.34,2,0,1,96191.83,0,Middle Age,Retained
103439,59,Female,Australia,6,249575.79,4,0,0,130162.76,0,Middle Age,Retained
103440,38,Female,India,1,45371.78,3,1,1,112446.27,0,Adult,Retained
103441,59,Male,Australia,7,30095.74,4,0,0,38617.53,0,Middle Age,Retained
103442,30,Female,India,6,35894.37,1,0,0,97628.47,1,Adult,Churned
103443,66,Male,Canada,4,165256.76,4,0,0,113518.68,0,Senior,Retained
103444,58,Female,Australia,10,165360.21,4,1,0,190642.43,0,Middle Age,Retained
103445,34,Male,UK,3,211981.04,1,0,0,79642.42,0,Adult,Retained
103446,73,Male,India,0,187956.6,3,0,0,196218.83,0,Senior,Retained
103447,26,Male,India,4,112422.42,2,1,1,113037.01,0,Young,Retained
103448,58,Female,USA,8,153213.84,4,1,1,56069.16,1,Middle Age,Churned
103449,18,Male,Australia,9,172071.17,3,1,0,46416.23,1,Young,Churned
103450,19,Female,UK,3,128184.12,2,1,0,36922.03,0,Young,Retained
103451,77,Male,Canada,8,118912.75,1,0,1,96057.25,0,Senior,Retained
103452,65,Male,USA,1,161274.36,3,1,1,14166.02,0,Senior,Retained
103453,46,Male,UK,3,139368.64,3,1,0,94558.6,0,Adult,Retained
103454,50,Male,Australia,8,160985.58,4,0,1,197796.89,0,Middle Age,Retained
103455,27,Female,UK,3,153213.69,1,1,0,137320.29,0,Young,Retained
